Player,Nation,Pos,PosGrp,Squad,Age,League,MP,Starts,Min,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast_passing,xAG_passing,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP_passing,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Gls_shooting,Sh_shooting,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK_shooting,PKatt_shooting,xG_shooting,npxG_shooting,npxG/Sh,G-xG,np:G-xG,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
Diego Carlos,BRA,DF,CB,Aston Villa,30,Premier League,27,20,1816,0,0,0,0,0,0,0.198237885,0,0.094162996,0.094162996,0.004955947,0.099118943,0.198237885,2.924008811,0.049559471,0,0.004955947,58.6784141,66.40969163,88.4,1155.379956,461.6464758,17.69273128,18.73348018,94.4,35.38546256,37.12004405,95.3,5.302863436,9.862334802,53.8,0,0.004955947,0.019823789,-0.004955947,0.148678414,3.568281938,0.198237885,0,2.924008811,75.18171806,12.09251101,42.96806167,30.23127753,2.131057269,1.139867841,75.18171806,0.198237885,0.099118943,50,0.099118943,50,50.20374449,237.19163,129.1519824,0.198237885,0.099118943,0.049559471,0.396475771,0.198237885,55.40748899,0.049559471,0.446035242,0.446035242,0,0,0,0,0,0.099118943,1.338105727,0.792951542,1.09030837,0.198237885,0.049559471,0.644273128,1.040748899,61.9,0.396475771,1.189427313,0.941629956,0.247797357,0.644273128,1.982378855,3.865638767,0.148678414,0,0.495594714,0.049559471,10,0,0,0.450991189,0,0,0,0.094162996,0.094162996,0.0094163,-0.094162996,-0.094162996,0.198237885,0,0,1.288546256,0.198237885,0.049559471,0.049559471,0.644273128,0.792951542,0,0,0,3.865638767,1.040748899,1.288546256,44.7
Diogo Dalot,POR,DF,FB,Manchester Utd,24,Premier League,36,35,3174,0.056710775,0.085066163,0.141776938,0.056710775,0,0,0.170132325,0.028355388,0.048204159,0.048204159,0.082230624,0.130434783,1.474480151,3.516068053,3.147448015,0.003969754,0.0036862,42.13610586,51.89035917,81.2,706.8147448,228.7145558,20.6710775,23.16635161,89.2,16.27599244,19.87712665,81.9,3.941398866,6.039697543,65.3,0.085066163,0.082230624,0.06805293,0.002835539,1.049149338,3.034026465,0.879017013,0.4536862,3.516068053,62.268431,5.245746692,21.32325142,24.75425331,16.64461248,1.361058601,62.268431,1.474480151,0.879017013,59.6,0.510396975,34.6,32.60869565,153.5160681,82.25897921,1.474480151,1.219281664,0.283553875,0.680529301,0.311909263,35.61436673,3.147448015,2.211720227,1.899810964,0.11342155,0.056710775,0.085066163,0.028355388,0.028355388,0.198487713,2.296786389,1.446124764,1.644612476,0.34026465,0.311909263,1.446124764,2.098298677,68.9,0.652173913,1.247637051,0.4536862,0.793950851,1.049149338,3.345935728,3.147448015,0,0.056710775,0.850661626,0.198487713,23.3,0.001984877,0.008223062,0.595463138,0,0,0,0.048204159,0.048204159,0.001701323,0.008506616,0.008506616,0.170132325,0.028355388,0.028355388,1.275992439,0.396975425,0.056710775,2.268431002,1.049149338,1.446124764,0,0.028355388,0,5.529300567,0.907372401,0.708884688,56.1
Diogo Jota,POR,FW,WF,Liverpool,26,Premier League,21,14,1145,0.786026201,0.23580786,1.021834061,0.786026201,0,0,0.23580786,0.07860262,0.416593886,0.416593886,0.259388646,0.675982533,4.244541485,2.672489083,8.72489083,0.080174672,0.053449782,22.55895197,30.96943231,72.8,314.0174672,73.80786026,14.54148472,17.84279476,81.5,6.524017467,8.174672489,79.8,0.864628821,1.336244541,64.7,0.23580786,0.259388646,0.133624454,-0.023580786,1.729257642,1.414847162,0.943231441,0,2.672489083,46.68995633,0.628820961,4.165938865,18.86462882,24.44541485,8.410480349,46.68995633,3.222707424,1.179039301,36.6,1.650655022,51.2,27.51091703,165.3799127,97.38864629,4.244541485,2.279475983,1.807860262,3.301310044,1.414847162,33.56331878,8.72489083,3.772925764,2.829694323,0,0.3930131,0.23580786,0.31441048,0,1.100436681,1.807860262,1.021834061,0.471615721,1.021834061,0.31441048,0.786026201,1.807860262,43.5,1.021834061,0.707423581,0.07860262,0.628820961,0.550218341,2.358078603,0.31441048,0,0.786026201,3.222707424,1.493449782,46.3,0.018864629,0.041659389,0.966812227,0,0,0,0.416593886,0.416593886,0.010218341,0.369432314,0.369432314,0.23580786,0.07860262,0.07860262,2.122270742,1.650655022,0.23580786,0.707423581,0.550218341,1.021834061,0.15720524,0,0,3.772925764,1.336244541,2.986899563,30.9
Dominic Calvert-Lewin,ENG,FW,CF,Everton,26,Premier League,32,26,2171,0.290188853,0.082911101,0.373099954,0.207277752,0.082911101,0.082911101,0.082911101,0,0.534776601,0.472593275,0.128512206,0.601105481,1.492399816,1.285122064,5.057577153,0.01202211,0.027360663,10.28097651,18.24044219,56.4,120.9258406,26.82174113,7.254721327,11.23445417,64.6,2.031321971,4.104099493,49.5,0.248733303,0.497466605,50,0.082911101,0.128512206,0.066328881,-0.045601105,0.787655458,0.538922156,0.497466605,0,1.285122064,30.59419622,2.072777522,3.274988485,10.90280977,16.54076462,5.140488254,30.51128512,1.782588669,0.580377706,32.6,1.077844311,60.5,14.79963151,85.7300783,32.91570705,1.492399816,0.870566559,0.91202211,2.694610778,1.036388761,23.422386,5.057577153,2.238599724,1.533855366,0,0.165822202,0.290188853,0.165822202,0.082911101,0.248733303,0.538922156,0.248733303,0.082911101,0.248733303,0.207277752,0.082911101,0.621833257,13.3,0.538922156,0.580377706,0.165822202,0.414555504,0.165822202,0.704744357,1.575310917,0,0.290188853,2.943344081,1.160755412,39.4,0.002901889,0.007461999,0.576232151,0.04145555,0.082911101,0.082911101,0.534776601,0.472593275,0.006632888,-0.244587748,-0.265315523,0.082911101,0,0,1.285122064,1.326577614,0.994933211,0.124366651,0.165822202,0.248733303,0,0,0,1.90695532,5.67941041,5.969599263,48.8
Dominic Solanke,ENG,FW,CF,Bournemouth,25,Premier League,38,37,3325,0.514285714,0.081203008,0.595488722,0.460150376,0.054135338,0.081203008,0.081203008,0,0.530526316,0.46556391,0.081203008,0.549473684,1.407518797,1.62406015,4.980451128,0.014616541,0.016511278,10.82706767,14.72481203,73.5,136.0421053,37.54285714,7.091729323,8.526315789,83.2,2.517293233,3.437593985,73.2,0.297744361,0.487218045,61.1,0.081203008,0.081203008,0.054135338,0,1.055639098,0.866165414,0.64962406,0.081203008,1.62406015,28.93533835,1.542857143,3.058646617,11.53082707,14.80601504,5.846616541,28.85413534,2.869172932,1.055639098,36.8,1.62406015,56.6,16.21353383,106.1323308,38.43609023,1.407518797,0.64962406,0.730827068,3.681203008,2.192481203,19.59699248,4.980451128,2.138345865,1.65112782,0,0.162406015,0.135338346,0.108270677,0.081203008,0.162406015,0.622556391,0.297744361,0.081203008,0.351879699,0.189473684,0.270676692,0.784962406,34.5,0.514285714,0.64962406,0.135338346,0.514285714,0.189473684,0.812030075,1.163909774,0,0.514285714,2.869172932,0.947368421,33,0.004330827,0.013263158,0.330225564,0,0.054135338,0.081203008,0.530526316,0.46556391,0.004330827,-0.016240602,-0.005413534,0.081203008,0,0,1.136842105,1.218045113,0.433082707,0.162406015,0.189473684,0.297744361,0.027067669,0,0,2.62556391,2.62556391,3.654135338,41.8
Dominik Szoboszlai,HUN,MF,AM,Liverpool,22,Premier League,33,25,2104,0.128326996,0.085551331,0.213878327,0.128326996,0,0,0.042775665,0,0.158269962,0.158269962,0.248098859,0.406368821,3.208174905,6.501901141,6.844106464,0.00898289,0.017110266,54.75285171,66.30228137,82.6,871.2119772,210.8412548,29.68631179,33.23669202,89.3,18.86406844,21.68726236,87,4.192015209,7.229087452,58,0.085551331,0.248098859,0.218155894,-0.162547529,2.395437262,4.192015209,1.411596958,0.256653992,6.501901141,77.08174905,1.539923954,10.22338403,37.12927757,30.71292776,3.037072243,77.08174905,2.395437262,1.02661597,42.9,1.154942966,48.2,44.61501901,234.1967681,123.1939163,3.208174905,2.865969582,0.941064639,1.154942966,1.154942966,52.95627376,6.844106464,4.919201521,3.593155894,0.898288973,0.171102662,0.128326996,0.128326996,0,0.299429658,1.368821293,0.812737643,0.513307985,0.513307985,0.342205323,0.684410646,2.13878327,32,1.454372624,1.58269962,0.085551331,1.497148289,0.641634981,2.010456274,0.684410646,0.042775665,0.128326996,2.566539924,0.641634981,25,0.002138783,0.008555133,1.039448669,0.299429658,0,0,0.158269962,0.158269962,0.00256654,-0.029942966,-0.029942966,0.042775665,0,0,1.240494297,1.240494297,0.128326996,4.83365019,0.641634981,0.812737643,0.085551331,0,0,7.314638783,0.513307985,0.855513308,37.5
Douglas Luiz,BRA,MF,DM,Aston Villa,25,Premier League,35,35,2993,0.270631473,0.150350819,0.420982292,0.150350819,0.120280655,0.120280655,0.360841965,0,0.20748413,0.114266622,0.162378884,0.276645506,1.804209823,5.051787504,1.503508186,0.009021049,0.011125961,54.12629469,63.17741397,85.7,938.1590378,234.7577681,24.41697294,26.1911126,93.2,23.30437688,26.16104243,89.1,5.02171734,8.299365185,60.5,0.150350819,0.162378884,0.159371868,-0.012028065,1.593718677,4.119612429,1.172736385,0.24056131,5.051787504,70.69495489,2.435683261,15.60641497,37.76812563,17.9819579,1.142666221,70.57467424,1.413297695,0.721683929,51.1,0.481122619,34,41.91780822,226.1877715,107.1099232,1.804209823,1.443367858,0.120280655,0.992315403,0.932175075,49.25492817,1.503508186,3.518209155,1.834279987,1.022385566,0.180420982,0.300701637,0.150350819,0.030070164,0.300701637,1.744069495,1.142666221,0.631473438,0.81189442,0.300701637,0.751754093,1.593718677,47.2,0.841964584,0.962245239,0.24056131,0.721683929,0.691613765,2.435683261,0.541262947,0.060140327,0.270631473,1.323087203,0.390912128,29.5,0.003307718,0.011426662,0.700634815,0.150350819,0.120280655,0.120280655,0.20748413,0.114266622,0.002706315,0.063147344,0.036084196,0.360841965,0,0,1.533578349,1.232876712,0,3.458068827,0.691613765,1.142666221,0,0,0,5.532910124,0.751754093,0.541262947,58.1
Dwight McNeil,ENG,"MF,FW",WF,Everton,23,Premier League,35,33,2892,0.093360996,0.186721992,0.280082988,0.093360996,0,0,0.062240664,0,0.105809129,0.105809129,0.273858921,0.37966805,2.489626556,3.547717842,4.574688797,0.008713693,0.011825726,27.19917012,39.39834025,69,465.4356846,156.6908714,14.47095436,16.61825726,87.1,8.184647303,11.54564315,70.9,3.609958506,7.842323651,46,0.186721992,0.273858921,0.255186722,-0.087136929,2.147302905,2.2406639,1.680497925,0.622406639,3.547717842,50.44605809,1.587136929,7.686721992,21.25518672,22.53112033,2.2406639,50.44605809,2.053941909,0.933609959,45.5,0.96473029,47,28.16390041,181.8983402,80.38381743,2.489626556,1.929460581,0.435684647,2.085062241,1.867219917,32.11618257,4.574688797,4.045643154,2.39626556,1.026970954,0.15560166,0.186721992,0.186721992,0.093360996,0.280082988,1.369294606,0.840248963,0.497925311,0.435684647,0.435684647,0.746887967,1.711618257,43.6,0.96473029,1.369294606,0.217842324,1.151452282,0.684647303,2.053941909,1.151452282,0,0.093360996,1.773858921,0.435684647,24.6,0.001556017,0.00653527,0.653526971,0,0,0,0.105809129,0.105809129,0.00186722,-0.012448133,-0.012448133,0.062240664,0,0,0.560165975,1.026970954,0.124481328,7.126556017,0.684647303,0.840248963,0,0,0,5.508298755,0.497925311,0.622406639,44.4
Eberechi Eze,ENG,"MF,FW",WF,Crystal Palace,25,Premier League,27,24,2055,0.481751825,0.175182482,0.656934307,0.437956204,0.04379562,0.04379562,0.131386861,0,0.398540146,0.36350365,0.227737226,0.591240876,2.97810219,4.072992701,6.087591241,0.026715328,0.027153285,30.65693431,39.81021898,77,488.3211679,141.2846715,15.45985401,17.73722628,87.2,11.08029197,13.18248175,84.1,2.671532847,5.868613139,45.5,0.175182482,0.227737226,0.245255474,-0.052554745,2.364963504,2.102189781,1.97080292,0.306569343,4.072992701,55.79562044,0.481751825,5.299270073,22.86131387,28.81751825,4.510948905,55.75182482,6.131386861,3.02189781,49.3,2.802919708,45.7,34.55474453,211.1824818,91.88321168,2.97810219,2.671532847,1.883211679,3.372262774,2.102189781,38.84671533,6.087591241,4.817518248,2.364963504,1.182481752,0.481751825,0.306569343,0.437956204,0.04379562,0.481751825,1.532846715,0.744525547,0.175182482,0.788321168,0.569343066,0.656934307,1.357664234,48.4,0.700729927,1.182481752,0.087591241,1.094890511,0.481751825,2.01459854,0.262773723,0,0.481751825,3.591240876,1.445255474,40.2,0.005255474,0.013138686,0.906569343,0.525547445,0.04379562,0.04379562,0.398540146,0.36350365,0.004379562,0.083211679,0.074452555,0.131386861,0,0,1.182481752,2.102189781,0.481751825,4.686131387,0.481751825,0.744525547,0.04379562,0.04379562,0,5.912408759,0.525547445,1.051094891,33.3
Eddie Nketiah,ENG,FW,CF,Arsenal,24,Premier League,27,10,1082,0.415896488,0.166358595,0.582255083,0.415896488,0,0,0.249537893,0,0.374306839,0.374306839,0.066543438,0.449168207,1.829944547,1.663585952,6.404805915,0.048243993,0.037430684,13.974122,17.88354898,78.1,193.974122,22.20887246,8.151571165,9.815157116,83.1,4.990757856,5.988909427,83.3,0.249537893,0.33271719,75,0.166358595,0.066543438,0.058225508,0.099815157,0.748613678,0.582255083,0.415896488,0,1.663585952,30.85951941,0.415896488,1.497227357,12.31053604,17.2181146,6.23844732,30.85951941,2.495378928,0.665434381,26.7,1.247689464,50,19.63031423,99.39926063,41.34011091,1.829944547,0.998151571,0.914972274,3.160813309,1.497227357,22.87430684,6.404805915,2.329020333,1.414048059,0,0.249537893,0.415896488,0.249537893,0,0.665434381,0.998151571,0.582255083,0.166358595,0.499075786,0.33271719,0.166358595,0.582255083,28.6,0.415896488,0.914972274,0,0.914972274,0.33271719,1.330868762,0.33271719,0,0.415896488,3.160813309,0.998151571,31.6,0.010813309,0.034935305,1.056377079,0,0,0,0.374306839,0.374306839,0.009981516,0.041589649,0.041589649,0.249537893,0,0,1.996303142,2.329020333,0.665434381,0.415896488,0.33271719,0.582255083,0.166358595,0,0,1.996303142,1.913123845,2.245841035,46
Ederson,BRA,GK,GK,Manchester City,29,Premier League,33,33,2785,0,0,0,0,0,0,0.161579892,0,0,0,0.003231598,0.003231598,0,0.129263914,0,0,0,34.8043088,39.87791741,87.3,836.9192101,568.0502693,8.886894075,8.919210054,99.6,18.09694794,18.42010772,98.2,7.723518851,12.31238779,62.7,0,0.003231598,0.003231598,-0.003231598,0.032315978,0.807899461,0.032315978,0,0.129263914,41.46140036,31.18491921,40.81508079,0.646319569,0,0,41.46140036,0.032315978,0.032315978,100,0,0,27.37163375,120.021544,76.03949731,0,0,0,0,0,27.21005386,0,0.226211849,0.161579892,0.064631957,0,0,0,0,0.064631957,0,0,0,0,0,0,0.032315978,0,0.032315978,0,0,0,0,0,0.323159785,0.032315978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161579892,0,0,0.064631957,0.129263914,0,0,0,0,0,0.032315978,0,1.712746858,0.258527828,0,100
Edson Álvarez,MEX,MF,DM,West Ham,25,Premier League,31,28,2377,0.037862852,0.037862852,0.075725705,0.037862852,0,0,0.416491376,0,0.049221708,0.049221708,0.022717711,0.071939419,0.757257047,3.445519562,0.984434161,0.003029028,0.0026504,39.11232646,45.70046277,85.6,646.8111064,197.8334034,19.61295751,21.69541439,90.4,15.18300379,16.84896929,90.1,3.294068153,4.997896508,65.9,0.037862852,0.022717711,0.030290282,0.015145141,0.454354228,3.294068153,0.227177114,0.037862852,3.445519562,60.54270088,5.67942785,21.39251157,32.33487589,7.610433319,0.605805637,60.54270088,1.590239798,1.022297013,64.3,0.530079933,33.3,33.69793858,194.880101,84.32057215,0.757257047,1.022297013,0.037862852,1.438788389,1.13588557,35.89398401,0.984434161,1.211611275,0.908708456,0,0.075725705,0.113588557,0,0.113588557,0.075725705,3.029028187,1.476651241,1.77955406,0.984434161,0.265039966,1.173748422,2.498948254,47,1.325199832,2.233908288,0.757257047,1.476651241,1.590239798,4.619267985,3.066891039,0,0.037862852,0.64366849,0.113588557,17.6,0.002271771,0.012494741,0.798906184,0,0,0,0.049221708,0.049221708,0.003029028,-0.011358856,-0.011358856,0.416491376,0,0,1.249474127,0.567942785,0.037862852,0.151451409,1.590239798,1.476651241,0,0.037862852,0,6.209507783,1.13588557,1.287336979,46.9
Elijah Adebayo,ENG,FW,CF,Luton Town,25,Premier League,27,16,1419,0.634249471,0,0.634249471,0.634249471,0,0,0.063424947,0,0.374207188,0.374207188,0.044397463,0.418604651,1.014799154,1.458773784,6.976744186,0.039957717,0.026638478,9.133192389,12.93868922,70.6,117.1458774,24.41860465,5.961945032,7.737843552,77,2.600422833,3.805496829,68.3,0.190274841,0.380549683,50,0,0.044397463,0.025369979,-0.044397463,0.88794926,0.570824524,0.253699789,0,1.458773784,29.30232558,1.712473573,3.298097252,10.90909091,15.41226216,5.200845666,29.30232558,4.249471459,1.141649049,26.9,2.917547569,68.7,16.80761099,96.15221987,26.95560254,1.014799154,0.951374207,0.824524313,3.932346723,2.156448203,21.37420719,6.976744186,1.966173362,1.205073996,0,0.317124736,0.317124736,0.126849894,0,0.317124736,0.253699789,0.063424947,0.063424947,0,0.190274841,0.063424947,0.761099366,8.3,0.697674419,0.824524313,0.126849894,0.697674419,0.380549683,0.634249471,1.585623679,0,0.634249471,1.966173362,0.88794926,45.2,0.020295983,0.045031712,0.608879493,0,0,0,0.374207188,0.374207188,0.01205074,0.260042283,0.260042283,0.063424947,0,0,1.712473573,1.014799154,0.824524313,0.317124736,0.380549683,0.063424947,0,0,0,2.156448203,2.727272727,2.727272727,50
Elliot Anderson,ENG,"MF,FW",AM,Newcastle Utd,20,Premier League,21,10,1027,0,0.17526777,0.17526777,0,0,0,0.262901655,0,0.131450828,0.131450828,0.166504382,0.306718598,3.242453749,4.995131451,6.134371957,0.015774099,0.026290166,32.42453749,40.31158715,80.4,441.7624148,115.8519961,21.11976631,24.01168452,88,9.464459591,11.39240506,83.1,0.701071081,2.366114898,29.6,0.17526777,0.166504382,0.105160662,0.008763389,1.314508277,3.154819864,1.051606621,0,4.995131451,56.08568647,2.015579357,9.552093476,24.36222006,23.39824732,4.031158715,56.08568647,3.768257059,1.840311587,48.8,1.577409932,41.9,31.89873418,199.104187,106.2999026,3.242453749,2.015579357,0.35053554,2.453748783,1.927945472,36.4556962,6.134371957,2.979552093,2.453748783,0,0.35053554,0.17526777,0,0,0.262901655,2.103213242,1.577409932,1.051606621,0.788704966,0.262901655,1.314508277,2.541382668,51.7,1.226874391,2.015579357,0.35053554,1.665043817,0.701071081,2.804284323,2.015579357,0,0,1.665043817,0.35053554,21.1,0,0,1.270691334,0,0,0,0.131450828,0.131450828,0.007010711,-0.131450828,-0.131450828,0.262901655,0,0,1.840311587,1.665043817,0.087633885,1.665043817,0.701071081,1.577409932,0,0,0,5.258033106,1.665043817,1.051606621,61.3
Emerson,BRA,DF,FB,Tottenham,24,Premier League,22,11,1161,0.07751938,0,0.07751938,0.07751938,0,0,0.310077519,0,0.015503876,0.015503876,0.031007752,0.046511628,1.627906977,4.418604651,2.713178295,0.00620155,0.003875969,72.63565891,80.46511628,90.3,1058.294574,287.9069767,41.00775194,43.25581395,94.8,26.27906977,28.0620155,93.6,2.480620155,3.488372093,71.1,0,0.031007752,0.069767442,-0.031007752,0.23255814,3.255813953,0.542635659,0.15503876,4.418604651,94.57364341,7.984496124,35.81395349,40.07751938,19.30232558,0.930232558,94.57364341,1.627906977,0.775193798,47.6,0.465116279,28.6,53.17829457,213.875969,100.1550388,1.627906977,1.472868217,0.15503876,1.162790698,0.930232558,63.10077519,2.713178295,1.627906977,1.162790698,0.15503876,0,0.07751938,0.15503876,0.07751938,0.23255814,2.790697674,1.860465116,1.782945736,0.775193798,0.23255814,1.627906977,3.333333333,48.8,1.705426357,1.782945736,0.775193798,1.007751938,1.550387597,4.341085271,3.875968992,0.07751938,0.07751938,0.465116279,0.23255814,50,0.013178295,0.025581395,1.744186047,0,0,0,0.015503876,0.015503876,0.002325581,0.062015504,0.062015504,0.310077519,0,0,1.085271318,2.945736434,0,1.085271318,1.550387597,1.860465116,0,0,0,6.356589147,1.162790698,1.627906977,41.7
Emerson Palmieri,ITA,DF,FB,West Ham,28,Premier League,36,35,3137,0.028689831,0.057379662,0.086069493,0.028689831,0,0,0.28689831,0,0.043034747,0.043034747,0.068855595,0.111890341,1.692700032,3.586228881,3.55753905,0.002582085,0.003155881,40.76824992,50.06375518,81.4,555.3203698,220.2231431,25.62001913,28.20210392,90.8,11.64807141,14.63181383,79.6,1.549250877,2.983742429,51.9,0.057379662,0.068855595,0.060248645,-0.011475932,0.717245776,2.553394963,0.631176283,0.200828817,3.586228881,62.19955371,4.819891616,19.48039528,28.34555308,14.94740198,1.118903411,62.19955371,1.836149187,0.688555945,37.5,0.918074594,50,30.32515142,157.5645521,80.04462863,1.692700032,1.348422059,0.258208479,1.032833918,0.487727128,35.63277016,3.55753905,2.123047498,1.405801721,0.172138986,0.086069493,0.114759324,0.229518648,0.114759324,0.344277973,3.041122091,1.950908511,1.37711189,1.204972904,0.459037297,1.63532037,2.582084794,63.3,0.946764425,1.348422059,0.430347466,0.918074594,1.233662735,4.274784826,2.754223781,0,0.028689831,0.54510679,0.114759324,21.1,0.001434492,0.007172458,0.496334077,0,0,0,0.043034747,0.043034747,0.002295186,-0.014344916,-0.014344916,0.28689831,0,0,0.918074594,0.946764425,0.028689831,1.405801721,1.233662735,1.950908511,0.057379662,0.028689831,0.028689831,4.073956009,0.717245776,0.659866114,52.1
Emil Krafth,SWE,DF,FB,Newcastle Utd,28,Premier League,17,8,913,0,0,0,0,0,0,0.197152245,0,0.019715225,0.019715225,0.098576123,0.118291347,1.182913472,2.858707558,3.253012048,0,0.011829135,48.10514786,57.17415115,84.1,739.1237678,292.8696605,24.24972618,27.10843373,89.5,21.2924425,23.26396495,91.5,1.47864184,3.844468784,38.5,0,0.098576123,0.078860898,-0.098576123,0.887185104,2.562979189,1.281489595,0.690032859,2.858707558,65.15881709,4.731653888,27.50273823,23.75684556,14.29353779,0.985761227,65.15881709,0.591456736,0.295728368,50,0.197152245,33.3,35.29025192,156.5388828,70.97480832,1.182913472,0.887185104,0.098576123,0.788608981,0.295728368,41.69769989,3.253012048,1.774370208,1.281489595,0.295728368,0.098576123,0,0.098576123,0,0.098576123,2.070098576,1.380065717,0.985761227,0.690032859,0.394304491,1.182913472,2.464403067,48,1.281489595,0.788608981,0.295728368,0.492880613,0.887185104,2.95728368,2.070098576,0,0,0.394304491,0,0,0,0,1.764512596,0,0,0,0.019715225,0.019715225,0.004928806,-0.019715225,-0.019715225,0.197152245,0,0,0.985761227,0.690032859,0,1.675794085,0.887185104,1.380065717,0,0,0,4.337349398,1.281489595,1.47864184,46.4
